SKU;NAME;PRICE;PROMOTIONAL_PRICE;STOCK;CATEGORIES;DESCRIPTION
CBI083;Combo Micro Intel I5 9600k - H310 - 4gb ;502890.00;359210.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Marca: Intel</br>Modelo: i5 9600K</br>Estado: Launched</br>Litografía: 14 nm</br>Cantidad de núcleos: 6</br>Cantidad de subprocesos: 6</br>Frecuencia básica del procesador: 3,70GHz</br>Frecuencia turbo máxima: 4,60 GHz</br>Caché: 9 MB</br>Velocidad del bus: 8 GT/s DMI3</br>TDP: 95 W</br>Tamaño de memoria máximo:64 GB</br>Tipos de memoria: DDR4-2666</br>Cantidad máxima de canales de memoria: 2</br>Gráficos del procesador: Intel® HD Graphics 630</br>Frecuencia de base de gráficos: 350 MHz</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU: Soporte para procesadores Intel® Core &#153, i7 de octava generación / procesadores Intel® Core &#153, i5 / procesadores Intel® Core &#153, i3 / procesadores Intel® Pentium® / procesadores Intel® Celeron® en el paquete LGA1151</p><p>Chipset: Intel H310</br>Memoria: 2 zócalos DIMM DDR4 que admiten hasta 32 GB de memoria del sistema</br>Audio: códec Realtek® ALC887</br>Lan: chip LAN Realtek® GbE (10/100/1000 Mbit)</p><p>Conectores de E / S internos</br>Conector de alimentación principal ATX de 1 x 24 pines</br>Conector de alimentación ATX 12V 1 x 4 pines</br>4 x conectores SATA 6Gb / s</br>1 x encabezado del ventilador de la CPU</br>1 x encabezado del ventilador del sistema</br>1 x encabezado del panel frontal</br>1 x encabezado de audio del panel frontal</br>1 x USB 3.1 Gen 1 encabezado</br>1 x USB 2.0 / 1.1 encabezados</br>1 encabezado de módulo de plataforma confiable (TPM) (pin 2x6, solo para el módulo GC-TPM2.0_S)</br>1 x Puente CMOS transparente</p><p>Conectores del panel posterior</br>1 x teclado PS / 2 / puerto de mouse</br>1 x puerto D-Sub</br>1 x puerto HDMI</br>2 x puertos USB 3.1 Gen 1</br>4 puertos USB 2.0 / 1.1</br>1 x puerto RJ-45</br>3 x conectores de audio</p><p>(Mother se entrega marca Asrock, Gigabyte, Asus o Msi según stock!)</p><p>4GB DDR4 según stock marcas ADATA - CRUCIAL - HYNIX - KINGSTON</p><p>Especificaciones Técnicas del cooler:</p><p>- Material de base: H.C.T.T</br>- Material de la aleta: Aluminio</br>- Tubo de calor: 6mm x 3</br>- Dimensión: 105x75x130</br>- TDP: 120w</br>- Ventilador: 90x90x25mm</br>- Sistema de cojinetes: Hidráulico</br>- Tensión nominal: 12V</br>- Tensión de arranque: 5V</br>- Corriente nominal: 0.15A</br>- Consumo de energía: 1.8W</br>- Velocidad: 1200-2800 RPM</br>- Flujo de aire: 18.9-45.5 CFM</br>- Ruido: 15-24 dBA</br>- Conector: PWM- 4pin</p></p>
CBI084;Combo Micro Intel I5 9600k - H310 - 8gb ;546670.00;390480.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Marca: Intel</br>Modelo: i5 9600K</br>Estado: Launched</br>Litografía: 14 nm</br>Cantidad de núcleos: 6</br>Cantidad de subprocesos: 6</br>Frecuencia básica del procesador: 3,70GHz</br>Frecuencia turbo máxima: 4,60 GHz</br>Caché: 9 MB</br>Velocidad del bus: 8 GT/s DMI3</br>TDP: 95 W</br>Tamaño de memoria máximo:64 GB</br>Tipos de memoria: DDR4-2666</br>Cantidad máxima de canales de memoria: 2</br>Gráficos del procesador: Intel® HD Graphics 630</br>Frecuencia de base de gráficos: 350 MHz</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU: Soporte para procesadores Intel® Core &#153, i7 de octava generación / procesadores Intel® Core &#153, i5 / procesadores Intel® Core &#153, i3 / procesadores Intel® Pentium® / procesadores Intel® Celeron® en el paquete LGA1151</p><p>Chipset: Intel H310</br>Memoria: 2 zócalos DIMM DDR4 que admiten hasta 32 GB de memoria del sistema</br>Audio: códec Realtek® ALC887</br>Lan: chip LAN Realtek® GbE (10/100/1000 Mbit)</p><p>Conectores de E / S internos</br>Conector de alimentación principal ATX de 1 x 24 pines</br>Conector de alimentación ATX 12V 1 x 4 pines</br>4 x conectores SATA 6Gb / s</br>1 x encabezado del ventilador de la CPU</br>1 x encabezado del ventilador del sistema</br>1 x encabezado del panel frontal</br>1 x encabezado de audio del panel frontal</br>1 x USB 3.1 Gen 1 encabezado</br>1 x USB 2.0 / 1.1 encabezados</br>1 encabezado de módulo de plataforma confiable (TPM) (pin 2x6, solo para el módulo GC-TPM2.0_S)</br>1 x Puente CMOS transparente</p><p>Conectores del panel posterior</br>1 x teclado PS / 2 / puerto de mouse</br>1 x puerto D-Sub</br>1 x puerto HDMI</br>2 x puertos USB 3.1 Gen 1</br>4 puertos USB 2.0 / 1.1</br>1 x puerto RJ-45</br>3 x conectores de audio</p><p>(Mother se entrega marca Asrock, Gigabyte, Asus o Msi según stock!)</p><p>8GB DDR4 según stock marcas ADATA - CRUCIAL - HYNIX - KINGSTON</p><p>Especificaciones Técnicas del cooler:</p><p>- Material de base: H.C.T.T</br>- Material de la aleta: Aluminio</br>- Tubo de calor: 6mm x 3</br>- Dimensión: 105x75x130</br>- TDP: 120w</br>- Ventilador: 90x90x25mm</br>- Sistema de cojinetes: Hidráulico</br>- Tensión nominal: 12V</br>- Tensión de arranque: 5V</br>- Corriente nominal: 0.15A</br>- Consumo de energía: 1.8W</br>- Velocidad: 1200-2800 RPM</br>- Flujo de aire: 18.9-45.5 CFM</br>- Ruido: 15-24 dBA</br>- Conector: PWM- 4pin</p></p>
CBI085;Combo Micro Intel I5 9600kf  Cooler - B365 ;401880.00;287060.00;100;24475258;<p>PROCESADOR: Intel Core i5 9600KF - 6 Nucleos - Hasta 4.6Ghz - Cache 9Mb - Sin graficos integrados - Multiplicador Desbloqueado</br>MOTHERBOARD: B365 - ASUS/MSI/GIGABYTE - Consulte modelo dispoible</br>CPU COOLER: Consulte modelo disponible    </p><p>Este combo requiere de una tarjeta grafica dedicada para funcionar. El procesador no posee graficos integrados </p></p>
CBI086;Combo Micro Intel I5 9600k - B360 - 4gb ;508010.00;362870.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Marca: Intel</br>Modelo: i5 9600K</br>Estado: Launched</br>Litografía: 14 nm</br>Cantidad de núcleos: 6</br>Cantidad de subprocesos: 6</br>Frecuencia básica del procesador: 3,70GHz</br>Frecuencia turbo máxima: 4,60 GHz</br>Caché: 9 MB</br>Velocidad del bus: 8 GT/s DMI3</br>TDP: 95 W</br>Tamaño de memoria máximo:64 GB</br>Tipos de memoria: DDR4-2666</br>Cantidad máxima de canales de memoria: 2</br>Gráficos del procesador: Intel® HD Graphics 630</br>Frecuencia de base de gráficos: 350 MHz</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU: Soporte para procesadores Intel® Core &#153, i7 de octava generación / procesadores Intel® Core &#153, i5 / procesadores Intel® Core &#153, i3 / procesadores Intel® Pentium® / procesadores Intel® Celeron® en el paquete LGA1151</p><p>Conjunto de chips: Chipset Intel® B360 Express</br>Memoria: 4 zócalos DIMM DDR4 que admiten hasta 64 GB de memoria del sistema</br>Audio: códec Realtek® ALC887</br>LAN: chip LAN Realtek® GbE (10/100/1000 Mbit)</p><p>Conectores de E / S internos</br>Conector de alimentación principal ATX de 1 x 24 pines</br>Conector de alimentación ATX 12V de 1 x 8 pines</br>1 x encabezado del ventilador de la CPU</br>2 x encabezados de ventilador del sistema</br>1 x encabezado de tira LED RGB</br>1 x M.2 conector de enchufe 3</br>6 x conectores SATA 6Gb / s</br>1 x encabezado del panel frontal</br>1 x encabezado de audio del panel frontal</br>1 x encabezado de salida S / PDIF</br>1 x USB 3.1 Gen 1 encabezado</br>2 x USB 2.0 / 1.1 encabezados</br>1 encabezado de módulo de plataforma confiable (TPM) (pin 2x6, solo para el módulo GC-TPM2.0_S)</br>1 x encabezado de puerto serie</br>1 x encabezado de puerto paralelo</br>1 x Puente CMOS transparente</p><p>Conectores del panel posterior</br>1 x teclado PS / 2 / puerto de mouse</br>1 x puerto D-Sub</br>1 x puerto DVI-D</br>1 x puerto HDMI</br>4 puertos USB 3.1 Gen 1</br>2 puertos USB 2.0 / 1.1</br>1 x puerto RJ-45</br>3 x conectores de audio</p><p>(Mother se entrega marca Asrock, Gigabyte, Asus o Msi según stock!)</p><p>Especificaciones Técnicas del Cooler:</p><p>- Material de base: H.C.T.T</br>- Material de la aleta: Aluminio</br>- Tubo de calor: 6mm x 3</br>- Dimensión: 105x75x130</br>- TDP: 120w</br>- Ventilador: 90x90x25mm</br>- Sistema de cojinetes: Hidráulico</br>- Tensión nominal: 12V</br>- Tensión de arranque: 5V</br>- Corriente nominal: 0.15A</br>- Consumo de energía: 1.8W</br>- Velocidad: 1200-2800 RPM</br>- Flujo de aire: 18.9-45.5 CFM</br>- Ruido: 15-24 dBA</br>- Conector: PWM- 4pin </p><p>4GB DDR4 según stock marcas ADATA - CRUCIAL - HYNIX - KINGSTON</p></p>
CBI087;Combo Micro Intel I5 9600kf  Cooler - B365 - 8gb ;467030.00;333600.00;100;24475258;<p>PROCESADOR: Intel Core i5 9600KF - 6 Nucleos - Hasta 4.6Ghz - Cache 9Mb - Sin graficos integrados - Multiplicador Desbloqueado</br>MOTHERBOARD: B365 - ASUS/MSI/GIGABYTE - Consulte modelo dispoible</br>MEMORIA RAM: 8GB DDR4-2666 - CRUCIAL/KINGSTON/ADATA/ - Consulte modelo disponible</br>CPU COOLER: Consulte modelo disponible    </p><p>Este combo requiere de una tarjeta grafica dedicada para funcionar. El procesador no posee graficos integrados </p></p>
CBI088;Combo Micro Intel I5 9600kf  Cooler - Z390 ;532340.00;380240.00;100;24475258;<p>PROCESADOR: Intel Core i5 9600KF - 6 Nucleos - Hasta 4.6Ghz - Cache 9Mb - Sin graficos integrados - Multiplicador Desbloqueado</br>MOTHERBOARD: Z390 - ASUS/MSI/GIGABYTE - Consulte modelo dispoible</br>CPU COOLER: Consulte modelo disponible    </p><p>Este combo requiere de una tarjeta grafica dedicada para funcionar. El procesador no posee graficos integrados </p></p>
CBI089;Combo Micro Intel I5 9600kf  Cooler - Z390 - 8gb 3000;587490.00;419630.00;100;24475258;<p>PROCESADOR: Intel Core i5 9600KF - 6 Nucleos - Hasta 4.6Ghz - Cache 9Mb - Sin graficos integrados - Multiplicador Desbloqueado</br>MOTHERBOARD: B365 - ASUS/MSI/GIGABYTE - Consulte modelo dispoible</br>MEMORIA RAM: 8GB DDR4-3000 - CRUCIAL/KINGSTON/ADATA/ - Consulte modelo disponible</br>CPU COOLER: Consulte modelo disponible    </p><p>Este combo requiere de una tarjeta grafica dedicada para funcionar. El procesador no posee graficos integrados </p></p>
CBI090;Combo Micro Intel I5 9600kf  Cooler - Z390 - 16gb 3000;646650.00;461900.00;100;24475258;<p>PROCESADOR: Intel Core i5 9600KF - 6 Nucleos - Hasta 4.6Ghz - Cache 9Mb - Sin graficos integrados - Multiplicador Desbloqueado</br>MOTHERBOARD: Z390 - ASUS/MSI/GIGABYTE - Consulte modelo dispoible</br>MEMORIA RAM: 2X8GB DDR4-3000 con disipador - CRUCIAL/KINGSTON/ADATA/ - Consulte modelo disponible</br>CPU COOLER: Consulte modelo disponible    </p><p>Este combo requiere de una tarjeta grafica dedicada para funcionar. El procesador no posee graficos integrados </p></p>
CBI091;Combo Micro Intel I3 8100  H310 Msi  8gb;294230.00;210160.00;100;24475258;<p>PROCESADOR: Intel Core i3 8100 - 4 Nucleos - 3.6Ghz - Cache 6Mb - Graficos UHD 630</br>MOTHERBOARD: MSI H310 PRO-VH - Hasta 32GB DDR4 2666 -  4X SATA 6Gbps - Salida HDMI/VGA</br>MEMORIA RAM: 8GB DDR4-2666 - Consulte marca disponible</p></p>
MOT1338;Mother Msi B360m Pro-vdh;103525.00;73945.00;100;24475258;<p>MOTHER MSI B360M PRO-VDH</p><p>CARACTERISTICAS -Admite procesadores Intel® Core ™ / Pentium® Gold / Celeron® de octava generación para socket LGA 1151 -Admite memoria DDR4, hasta 2666MHz -Audio Boost:  recompensa tus oídos con calidad de sonido de estudio. -Turbo M.2: ejecutándose en PCI-E Gen3 x4 maximiza el rendimiento de las SSD basadas en NVMe. -EZ Debug LED: la forma más fácil de solucionar problemas. -Armadura de acero PCI-E: Protección de tarjetas VGA contra flexión y EMI para un mejor rendimiento, estabilidad y resistencia. -X-Boost: software que detecta automáticamente y le permite aumentar el rendimiento de cualquier dispositivo de almacenamiento, Optane o USB. -Core Boost: con diseño premium y diseño de poder totalmente digital para admitir más núcleos y proporcionar un mejor rendimiento.</p><p>ESPECIFICACIONES SOCKET: 1151 CPU (SOPORTE MÁXIMO): i7 CHIPSET: Chipset Intel® B360 DDR4 MEMORIA: 2666/2400/2133 MHz CANAL DE MEMORIA: Doble RANURAS DIMM: 2 MEMORIA MAX (GB): 32 PCI-EX16: 1 PCI-E GEN: Gen3 PCI-EX1: 2 SATAIII: 6 M.2 SLOT: 1 LAN: 10/100/1000*1 PUERTOS: 2 X USB 3.1 (DELANTERO) 4 X USB 3.1 (TRASERO) 4 X USB 2.0 (DELANTERO) 2 X USB 2.0 (TRASERO) 1 EN SERIE (DELANTERO) DE AUDIO (TRASERO): Códec Realtek® ALC887 1 X VGA 1 X HDMI DIRECTX: 12 FACTOR DE FORMA: m-ATX SISTEMA OPERATIVO: Soporte para Windows® 10 de 64 bits</p></p>
MEM690;Memoria Sodimm 4gb Ddr4 2400 Adata;7249.00;5178.00;100;24475258;<p>4GB 2400Mhz ADATA SODIM</p><p>• Memoria interna: 4 GB • Tipo de memoria interna: DDR4 • Configuración de módulos: 512M x 8 • Velocidad de memoria del reloj: 2400 MHz • Voltaje de memoria: 1.2 V • Forma de factor de memoria: 260-pin SO-DIMM • Componente para: Portátil • Diseño de memoria (módulos x tamaño): 1 x 4 GB</p></p>
MON326;Monitor 20 Benq Led Gl2070 Black;24083.00;17204.00;100;24475258;</p>
MOU555;Combo Asus Mouse Sica Con Mouse Pad Whetstone;100120.00;71510.00;100;24475258;<p>COMBO ASUS MOUSE SICA CON MOUSEPAD WHETSTONE</p><p>Disfruta al máximo de cualquier vídeo juego con el combo de mouse y mouse pad Asus consistente en:</p><p>ASUS ROG SICA  Ratón compacto con un diseño ambidiestro y más resistente</p><p>>Diseñado partiendo de las directrices de gamers profesionales para garantizar su rendimiento y estética >Botones principales separados del chasis para una respuesta superior >Zócalo accesible para cambiar la resistencia de los botones >Memoria integrada para guardar tus perfiles favoritos >Interfaz exclusiva ROG Armoury para personalizar los botones, el rendimiento y la iluminación >5000 DPI, 130 ips, 30 g de aceleración y 1000 Hz de tasa de sondeo USB para el control más absoluto</p><p>ROG Whetstone Una alfombrilla enrollable con base de silicona para un control preciso, suave y silencioso.</p><p>-Diseño portátil para LAN parties -Superficie inspirada en la cultura maya para un control ultrapreciso -Base de silicona durable, inodora y antideslizante</p></p>
NOT819;Notebook Lenovo V130 Pentium N5000 4gb 500gb ;182277.00;130201.00;100;24475258;<p><b>Especificaciones Técnicas </b></p><p>Tamaño de pantalla: 15.6</br>Tipo de pantalla: LED HD</br>Resolución de pantalla: 1366x768</br>Procesador: Pentium</br>Núcleos: 4</br>Disco rígido: 500GB</br>Memoria RAM: 4GB</br>Memoria RAM máxima: 8GB DDR4</br>Sistema operativo: FreeDOS</br>Gráficos: Intel UHD 605</br>Unidad óptica: NO</br>Wi-Fi: Si</br>Bluetooth: Si</br>VGA: No</br>HDMI: Si</br>USB 2.0: 1</br>USB 3.0: 1</br>Puerto Docking: No</br>Cámara Web: 0.3 MP</br>Lector de tarjetas: Si</br>Teclado numérico: Si</br>Batería: 2 Celdas</p></p>"
NOT820;Notebook Lenovo V330 Intel I7 8550u 4gb 1tb ;230799.00;189183.00;100;24475258;<p><b>Especificaciones Técnicas</b></p><p>Marca: Lenovo</br>Modelo: 81AX000DAR</br>Pantalla: 15.6p</br>Tecnología de pantalla: TN</br>Resolución: 1366 x 768 HD</br>Procesador: Intel Core I7-8550U</br>Almacenamiento: HDD 1 TB + Slot M2</br>Memoria: 4 GB + 1 Slot Ampliación (Máx 16Gb)</br>Gráficos: Gráficos HD Intel 620</br>Unidad óptica: No tiene</br>WiFi: Si</br>Bluetooth: Si</br>Conectores: 1 x VGA. 1 x RJ45. 1 x HDMI. 2 x USB 3.0. 1 x UBS 3.0 Tipo C. 1 x Auriculares</br>Lector de tarjetas: Si</br>Sistema operativo: No tiene</br>Teclado: Español</br>Pad numérico: Si tiene</br>Cámara: Si</br>Detector de huella: Si</br>Batería: 2 celdas - no extraible</p></p>
GAB1045;Gabinete Nzxt H400i Matte Blue/black Sf;46514.00;33221.00;100;24475258;<p>GABINETE NZXT H400i </p><p>Soporte de placa base: mini-ITX y microATX</br>Filtros: Entrada frontal, superior e PSU</p><p>Despeje</br>Gestión de cables: 18-22 mm</br>Liquidación GPU: hasta 411 mm</br>Enfriador de CPU: hasta 164 mm</br>Radiador delantero: 60 mm</p><p>Compartimientos de unidad: 2.5 : 3 + 1 / 3.5": 1</br>Puertos de E / S: 2 x USB 3.1 Gen 1/1 x Audio / Mic</br>Material: Acero SECC y vidrio templado</p><p>Con la compra de un gabinete NZXT llévate de regalo un Puck para que puedas colgar tus auriculares de la manera mas cómoda. Consulta disponibilidad de colores.</p></p>"
GAB1046;Gabinete Nzxt H400i Matte Red/black Sf;47672.00;34050.00;100;24475258;<p>GABINETE NZXT H400i </p><p>Soporte de placa base: mini-ITX y microATX</br>Filtros: Entrada frontal, superior e PSU</p><p>Despeje</br>Gestión de cables: 18-22 mm</br>Liquidación GPU: hasta 411 mm</br>Enfriador de CPU: hasta 164 mm</br>Radiador delantero: 60 mm</p><p>Compartimientos de unidad: 2.5 : 3 + 1 / 3.5": 1</br>Puertos de E / S: 2 x USB 3.1 Gen 1/1 x Audio / Mic</br>Material: Acero SECC y vidrio templado</p><p>Con la compra de un gabinete NZXT llévate de regalo un Puck para que puedas colgar tus auriculares de la manera mas cómoda. Consulta disponibilidad de colores.</p></p>"
GAB1047;Gabinete Nzxt H500 Matte Black;17983.00;12842.00;100;24475258;<p>GABINETE NZXT H500</p><p>El H500 muestra el diseño de la firma de los estuches de la serie NZXT H. La elegante construcción de acero incluye el icónico sistema de administración de cables para agilizar la construcción y la actualización de su sistema. Puede construir fácilmente un sistema poderoso con muchas opciones para almacenamiento y refrigeración. El H500 incluye dos ventiladores Aer F * y un panel lateral de vidrio templado sin costura.</p><p>Construcción premium de acero con el elegante diseño de la Serie H, Disponible en cuatro combinaciones de colores.</p><p>El panel de vidrio templado muestra su construcción con claridad nítida</p><p>La instalación y expansión del sistema es fácil con el nuevo sistema de administración de cables</p><p>Instalación de refrigeración por agua simplificada para AIO y bucle personalizado</p><p>ESPESIFICACIONES</br>Dimensiones:</br>W: 210mm H: 435mm D: 428mm (without feet)</br>W: 210mm H: 460mm D: 428mm (with feet)</br>Material (es): Acero SGCC y Vidrio Templado</br>Peso: 7 kg</br>Soporte de placa base: Mini-ITX, MicroATX y ATX</br>Puertos de E / S:</br>2 x USB 3.1 Gen 1 </br>1 x Audio / Mic</br>Filtros: Panel frontal derecho lateral, frontal inferior y entrada de PSU.</br>Ranuras de expansión: 7</br>Conducir bahías:</br>2.5 : 2 + 1 </br>3.5": 2 + 1</br>Soporte del radiador:</br>Delantero: Hasta 280mm </br>Trasero: 120mm</br>Apoyo del ventilador:</br>Parte delantera: 2 x 120/2 x 140 mm </br>Parte superior: 1 x 120 mm (1 versión de la caja Aer F120 incluida) / 1 x 140 mm </br>Parte trasera: 1 x 120 mm (1 versión de la caja Aer F120 incluida)</br>Especificaciones del ventilador:</br>Aer F120 (versión de caja)</br>Velocidad: 1200 + 200 RPM </br>Flujo de aire: 50.42 </br>CFM Ruido: 28 dBA </br>Rodamiento: Rodamiento de rifle</br>Despeje:</br>Gestión de cables: 19-23 mm </br>Separación de GPU: hasta 381 mm </br>Enfriador de CPU: Hasta 165 </br>mm Radiador delantero: 60 mm </br>Radiador trasero: 60 mm </br>Depósito y bomba: Hasta 180 mm (a lo largo de la barra de cables), Hasta 86 mm (A lo largo del panel inferior)</br>Número de modelo: CA-H500B-B1</p></p>"
GAB1048;Gabinete Nzxt H500 Matte Black/blue;18500.00;13211.00;100;24475258;<p>GABINETE NZXT H500</p><p>El H500 muestra el diseño de la firma de los estuches de la serie NZXT H. La elegante construcción de acero incluye el icónico sistema de administración de cables para agilizar la construcción y la actualización de su sistema. Puede construir fácilmente un sistema poderoso con muchas opciones para almacenamiento y refrigeración. El H500 incluye dos ventiladores Aer F * y un panel lateral de vidrio templado sin costura.</p><p>Construcción premium de acero con el elegante diseño de la Serie H, Disponible en cuatro combinaciones de colores.</p><p>El panel de vidrio templado muestra su construcción con claridad nítida</p><p>La instalación y expansión del sistema es fácil con el nuevo sistema de administración de cables</p><p>Instalación de refrigeración por agua simplificada para AIO y bucle personalizado</p><p>ESPESIFICACIONES</br>Dimensiones:</br>W: 210mm H: 435mm D: 428mm (without feet)</br>W: 210mm H: 460mm D: 428mm (with feet)</br>Material (es): Acero SGCC y Vidrio Templado</br>Peso: 7 kg</br>Soporte de placa base: Mini-ITX, MicroATX y ATX</br>Puertos de E / S:</br>2 x USB 3.1 Gen 1 </br>1 x Audio / Mic</br>Filtros: Panel frontal derecho lateral, frontal inferior y entrada de PSU.</br>Ranuras de expansión: 7</br>Conducir bahías:</br>2.5 : 2 + 1 </br>3.5": 2 + 1</br>Soporte del radiador:</br>Delantero: Hasta 280mm </br>Trasero: 120mm</br>Apoyo del ventilador:</br>Parte delantera: 2 x 120/2 x 140 mm </br>Parte superior: 1 x 120 mm (1 versión de la caja Aer F120 incluida) / 1 x 140 mm </br>Parte trasera: 1 x 120 mm (1 versión de la caja Aer F120 incluida)</br>Especificaciones del ventilador:</br>Aer F120 (versión de caja)</br>Velocidad: 1200 + 200 RPM </br>Flujo de aire: 50.42 </br>CFM Ruido: 28 dBA </br>Rodamiento: Rodamiento de rifle</br>Despeje:</br>Gestión de cables: 19-23 mm </br>Separación de GPU: hasta 381 mm </br>Enfriador de CPU: Hasta 165 </br>mm Radiador delantero: 60 mm </br>Radiador trasero: 60 mm </br>Depósito y bomba: Hasta 180 mm (a lo largo de la barra de cables), Hasta 86 mm (A lo largo del panel inferior)</br>Número de modelo: CA-H500B-B1</p></p>"
